id,subject,fold,model,th,f1
SR010-TR1-619-683,SR010,4,2D,0.6,0.9354395603708414
SR010-TR1-619-683,SR010,4,2D,0.65,0.9354395603708414
SR010-TR1-619-683,SR010,4,2D,0.7,0.9354395603708414
SR010-TR1-619-683,SR010,4,2D,0.75,0.917582417514974
SR010-TR1-619-683,SR010,4,2D,0.8,0.864010988947372
SR010-TR1-619-683,SR010,4,2D,0.85,0.7335164834626102
SR010-TR1-619-683,SR010,4,2D,0.9,0.4203296702989071
SR010-TR1-619-683,SR010,4,2D,0.95,0.14697802196720655
SR010-TR1-939-1003,SR010,4,3D,0.5,0.8967391303950529
SR010-TR1-939-1003,SR010,4,3D,0.55,0.8967391303950529
SR010-TR1-939-1003,SR010,4,3D,0.6,0.8310276679473395
SR010-TR1-939-1003,SR010,4,3D,0.65,0.7974308300041811
SR010-TR1-939-1003,SR010,4,3D,0.7,0.7633399209148216
SR010-TR1-939-1003,SR010,4,3D,0.75,0.697134387320907
SR010-TR1-939-1003,SR010,4,3D,0.8,0.6531620553070311
SR010-TR1-939-1003,SR010,4,3D,0.85,0.508893280609881
SR010-TR1-939-1003,SR010,4,3D,0.9,0.2435770750880218
SR010-TR1-939-1003,SR010,4,3D,0.95,0.02173913043383743
SR010-TR1-939-1003,SR010,4,2D,0.5,0.8093120647093863
SR010-TR1-939-1003,SR010,4,2D,0.55,0.7627752681747566
SR010-TR1-939-1003,SR010,4,2D,0.6,0.7519057029578379
SR010-TR1-939-1003,SR010,4,2D,0.65,0.716732542786328
SR010-TR1-939-1003,SR010,4,2D,0.7,0.6815593826148181
SR010-TR1-939-1003,SR010,4,2D,0.75,0.6360577827674647
SR010-TR1-939-1003,SR010,4,2D,0.8,0.4964003387687016
SR010-TR1-939-1003,SR010,4,2D,0.85,0.3914219837952472
SR010-TR1-939-1003,SR010,4,2D,0.9,0.2078863165723562
SR010-TR1-939-1003,SR010,4,2D,0.95,0
SR011-CL1-2300-2364,SR011,5,3D,0.5,0.515153723548465
SR011-CL1-2300-2364,SR011,5,3D,0.55,0.515153723548465
SR011-CL1-2300-2364,SR011,5,3D,0.6,0.515153723548465
SR011-CL1-2300-2364,SR011,5,3D,0.65,0.515153723548465
SR011-CL1-2300-2364,SR011,5,3D,0.7,0.4880373214330436
SR011-CL1-2300-2364,SR011,5,3D,0.75,0.4209293509137812
SR011-CL1-2300-2364,SR011,5,3D,0.8,0.4017606965712007
SR011-CL1-2300-2364,SR011,5,3D,0.85,0.352244253817252
SR011-CL1-2300-2364,SR011,5,3D,0.9,0.19876300347333226
SR011-CL1-2300-2364,SR011,5,3D,0.95,0.03259966777299454
SR011-CL1-2300-2364,SR011,5,2D,0.5,0.17577816535143195
SR011-CL1-2300-2364,SR011,5,2D,0.55,0.16921380047513374
SR011-CL1-2300-2364,SR011,5,2D,0.6,0.1628333831397428
SR011-CL1-2300-2364,SR011,5,2D,0.65,0.14348534247329822
SR011-CL1-2300-2364,SR011,5,2D,0.7,0.13137238203182938
SR011-CL1-2300-2364,SR011,5,2D,0.75,0.11226156677409752
SR011-CL1-2300-2364,SR011,5,2D,0.8,0.09320251135070719
SR011-CL1-2300-2364,SR011,5,2D,0.85,0.07803840222898341
SR011-CL1-2300-2364,SR011,5,2D,0.9,0.040663603818145655
SR011-CL1-2300-2364,SR011,5,2D,0.95,0.0029411764705536323
SR011-CL1-2850-2914,SR011,5,3D,0.5,0.763765736155137
SR011-CL1-2850-2914,SR011,5,3D,0.55,0.763765736155137
SR011-CL1-2850-2914,SR011,5,3D,0.6,0.7568212917108854
SR011-CL1-2850-2914,SR011,5,3D,0.65,0.7233990147552536
SR011-CL1-2850-2914,SR011,5,3D,0.7,0.693438697295845
SR011-CL1-2850-2914,SR011,5,3D,0.75,0.6510878489119606
SR011-CL1-2850-2914,SR011,5,3D,0.8,0.5963259441517953
SR011-CL1-2850-2914,SR011,5,3D,0.85,0.4847290640240379
SR011-CL1-2850-2914,SR011,5,3D,0.9,0.3022304323933484
SR011-CL1-2850-2914,SR011,5,3D,0.95,0.008620689654875148
SR011-CL1-2850-2914,SR011,5,2D,0.5,0.4551782811977928
SR011-CL1-2850-2914,SR011,5,2D,0.55,0.4502763204135752
SR011-CL1-2850-2914,SR011,5,2D,0.6,0.4455593392815887
SR011-CL1-2850-2914,SR011,5,2D,0.65,0.4355593392817887
SR011-CL1-2850-2914,SR011,5,2D,0.7,0.43084235814980226
SR011-CL1-2850-2914,SR011,5,2D,0.75,0.39886634976714697
SR011-CL1-2850-2914,SR011,5,2D,0.8,0.3342493084138761
SR011-CL1-2850-2914,SR011,5,2D,0.85,0.22579971152809702
SR011-CL1-2850-2914,SR011,5,2D,0.9,0.13828524486934207
SR011-CL1-2850-2914,SR011,5,2D,0.95,0.010311447811232947
SR011-CL1-7000-7064,SR011,5,3D,0.5,0.49941883692294414
SR011-CL1-7000-7064,SR011,5,3D,0.55,0.4880552005598243
SR011-CL1-7000-7064,SR011,5,3D,0.6,0.4880552005598243
SR011-CL1-7000-7064,SR011,5,3D,0.65,0.4880552005598243
SR011-CL1-7000-7064,SR011,5,3D,0.7,0.47669156419670444
SR011-CL1-7000-7064,SR011,5,3D,0.75,0.3328479300854185
SR011-CL1-7000-7064,SR011,5,3D,0.8,0.2814694839727747
SR011-CL1-7000-7064,SR011,5,3D,0.85,0.20712684212812474
SR011-CL1-7000-7064,SR011,5,3D,0.9,0.15933691276154047
SR011-CL1-7000-7064,SR011,5,3D,0.95,0.024521531099269418
SR011-CL1-7000-7064,SR011,5,2D,0.5,0.3917375480519813
SR011-CL1-7000-7064,SR011,5,2D,0.55,0.3917375480519813
SR011-CL1-7000-7064,SR011,5,2D,0.6,0.3917375480519813
SR011-CL1-7000-7064,SR011,5,2D,0.65,0.38247828879306495
SR011-CL1-7000-7064,SR011,5,2D,0.7,0.3328268726727301
SR011-CL1-7000-7064,SR011,5,2D,0.75,0.25939198617603715
SR011-CL1-7000-7064,SR011,5,2D,0.8,0.22418461290541197
SR011-CL1-7000-7064,SR011,5,2D,0.85,0.1876015782592072
SR011-CL1-7000-7064,SR011,5,2D,0.9,0.1119724807446472
SR011-CL1-7000-7064,SR011,5,2D,0.95,0.0099999999996
SR011-CL2-4040-4104,SR011,5,3D,0.5,0.8961239967602687
SR011-CL2-4040-4104,SR011,5,3D,0.55,0.8644475835062865
SR011-CL2-4040-4104,SR011,5,3D,0.6,0.8329551226673316
SR011-CL2-4040-4104,SR011,5,3D,0.65,0.8215914863042117
SR011-CL2-4040-4104,SR011,5,3D,0.7,0.7755487609157832
SR011-CL2-4040-4104,SR011,5,3D,0.75,0.7195347689775589
SR011-CL2-4040-4104,SR011,5,3D,0.8,0.6289285310523314
SR011-CL2-4040-4104,SR011,5,3D,0.85,0.42946808225621874
SR011-CL2-4040-4104,SR011,5,3D,0.9,0.21826292751710488
SR011-CL2-4040-4104,SR011,5,3D,0.95,0.02272727272623967
SR011-CL2-4040-4104,SR011,5,2D,0.5,0.7051901689245971
SR011-CL2-4040-4104,SR011,5,2D,0.55,0.6834098658952446
SR011-CL2-4040-4104,SR011,5,2D,0.6,0.6637128961990693
SR011-CL2-4040-4104,SR011,5,2D,0.65,0.5894174050589286
SR011-CL2-4040-4104,SR011,5,2D,0.7,0.5519508275202663
SR011-CL2-4040-4104,SR011,5,2D,0.75,0.4867920466191201
SR011-CL2-4040-4104,SR011,5,2D,0.8,0.3423120269050646
SR011-CL2-4040-4104,SR011,5,2D,0.85,0.24569512257103354
SR011-CL2-4040-4104,SR011,5,2D,0.9,0.0835346215745683
SR011-CL2-4040-4104,SR011,5,2D,0.95,0.010416666666232638
SR011-CR1-1850-1914,SR011,5,3D,0.5,0.5652941756473018
SR011-CR1-1850-1914,SR011,5,3D,0.55,0.5521362809108059
SR011-CR1-1850-1914,SR011,5,3D,0.6,0.5521362809108059
SR011-CR1-1850-1914,SR011,5,3D,0.65,0.5276404825922985
SR011-CR1-1850-1914,SR011,5,3D,0.7,0.5131446842733911
SR011-CR1-1850-1914,SR011,5,3D,0.75,0.49452399461891594
SR011-CR1-1850-1914,SR011,5,3D,0.8,0.47243752845416753
SR011-CR1-1850-1914,SR011,5,3D,0.85,0.37682058958072506
SR011-CR1-1850-1914,SR011,5,3D,0.9,0.20853488060620418
SR011-CR1-1850-1914,SR011,5,3D,0.95,0.02342436974715994
SR011-CR1-1850-1914,SR011,5,2D,0.5,0.09287636490918283
SR011-CR1-1850-1914,SR011,5,2D,0.55,0.0859707778839627
SR011-CR1-1850-1914,SR011,5,2D,0.6,0.08356693173013965
SR011-CR1-1850-1914,SR011,5,2D,0.65,0.07809258296439694
SR011-CR1-1850-1914,SR011,5,2D,0.7,0.07809258296439694
SR011-CR1-1850-1914,SR011,5,2D,0.75,0.0728934292217979
SR011-CR1-1850-1914,SR011,5,2D,0.8,0.058602942888758024
SR011-CR1-1850-1914,SR011,5,2D,0.85,0.042975787113580154
SR011-CR1-1850-1914,SR011,5,2D,0.9,0.0163026199394852
SR011-CR1-1850-1914,SR011,5,2D,0.95,0
SR011-CR1-6100-6164,SR011,5,3D,0.5,0.8717432949880862
SR011-CR1-6100-6164,SR011,5,3D,0.55,0.854501915678336
SR011-CR1-6100-6164,SR011,5,3D,0.6,0.8452426564194196
SR011-CR1-6100-6164,SR011,5,3D,0.65,0.8193167304943922
SR011-CR1-6100-6164,SR011,5,3D,0.7,0.7314814814553368
SR011-CR1-6100-6164,SR011,5,3D,0.75,0.6136653895055892
SR011-CR1-6100-6164,SR011,5,3D,0.8,0.5165708812076175
SR011-CR1-6100-6164,SR011,5,3D,0.85,0.42033844187510455
SR011-CR1-6100-6164,SR011,5,3D,0.9,0.3213282247650093
SR011-CR1-6100-6164,SR011,5,3D,0.95,0.026851851850888203
SR011-CR1-6100-6164,SR011,5,2D,0.5,0.8122981089770129
SR011-CR1-6100-6164,SR011,5,2D,0.55,0.8122981089770129
SR011-CR1-6100-6164,SR011,5,2D,0.6,0.7625761873817488
SR011-CR1-6100-6164,SR011,5,2D,0.65,0.7150141273686417
SR011-CR1-6100-6164,SR011,5,2D,0.7,0.6737042108080806
SR011-CR1-6100-6164,SR011,5,2D,0.75,0.5735746552828146
SR011-CR1-6100-6164,SR011,5,2D,0.8,0.46772119403374207
SR011-CR1-6100-6164,SR011,5,2D,0.85,0.36029997184201984
SR011-CR1-6100-6164,SR011,5,2D,0.9,0.22090804470295283
SR011-CR1-6100-6164,SR011,5,2D,0.95,0
SR011-CR1-6780-6844,SR011,5,3D,0.5,0.6719926666165899
SR011-CR1-6780-6844,SR011,5,3D,0.55,0.6524112345356736
SR011-CR1-6780-6844,SR011,5,3D,0.6,0.6186677253505242
SR011-CR1-6780-6844,SR011,5,3D,0.65,0.5785789363058222
SR011-CR1-6780-6844,SR011,5,3D,0.7,0.5378235793195499
SR011-CR1-6780-6844,SR011,5,3D,0.75,0.49575484855042634
SR011-CR1-6780-6844,SR011,5,3D,0.8,0.37329485261886985
SR011-CR1-6780-6844,SR011,5,3D,0.85,0.21151193328220186
SR011-CR1-6780-6844,SR011,5,3D,0.9,0.09081345266300699
SR011-CR1-6780-6844,SR011,5,3D,0.95,0
SR011-CR1-6780-6844,SR011,5,2D,0.5,0.5614983366464543
SR011-CR1-6780-6844,SR011,5,2D,0.55,0.536192441207932
SR011-CR1-6780-6844,SR011,5,2D,0.6,0.5004573429741218
SR011-CR1-6780-6844,SR011,5,2D,0.65,0.4340227733437804
SR011-CR1-6780-6844,SR011,5,2D,0.7,0.38575686301046996
SR011-CR1-6780-6844,SR011,5,2D,0.75,0.2730907471500266
SR011-CR1-6780-6844,SR011,5,2D,0.8,0.16317216956279487
SR011-CR1-6780-6844,SR011,5,2D,0.85,0.10523291286294767
SR011-CR1-6780-6844,SR011,5,2D,0.9,0.07352156865262532
SR011-CR1-6780-6844,SR011,5,2D,0.95,0.007575757575528008
SR011-TL1-4428-4492,SR011,5,3D,0.5,0.9999999995
SR011-TL1-4428-4492,SR011,5,3D,0.55,0.9999999995
SR011-TL1-4428-4492,SR011,5,3D,0.6,0.9999999995
SR011-TL1-4428-4492,SR011,5,3D,0.65,0.9999999995
SR011-TL1-4428-4492,SR011,5,3D,0.7,0.9999999995
SR011-TL1-4428-4492,SR011,5,3D,0.75,0.9999999995
SR011-TL1-4428-4492,SR011,5,3D,0.8,0.9999999995
SR011-TL1-4428-4492,SR011,5,3D,0.85,0.9999999995
SR011-TL1-4428-4492,SR011,5,3D,0.9,0.9999999995
SR011-TL1-4428-4492,SR011,5,3D,0.95,0
SR011-TL1-4428-4492,SR011,5,2D,0.5,0.9583333328680556
SR011-TL1-4428-4492,SR011,5,2D,0.55,0.9583333328680556
SR011-TL1-4428-4492,SR011,5,2D,0.6,0.9583333328680556
SR011-TL1-4428-4492,SR011,5,2D,0.65,0.9583333328680556
SR011-TL1-4428-4492,SR011,5,2D,0.7,0.9583333328680556
SR011-TL1-4428-4492,SR011,5,2D,0.75,0.9583333328680556
SR011-TL1-4428-4492,SR011,5,2D,0.8,0.9583333328680556
SR011-TL1-4428-4492,SR011,5,2D,0.85,0.9583333328680556
SR011-TL1-4428-4492,SR011,5,2D,0.9,0.9583333328680556
SR011-TL1-4428-4492,SR011,5,2D,0.95,0.8333333329305556
SR011-TL1-5500-5564,SR011,5,3D,0.5,0.8541666665719329
SR011-TL1-5500-5564,SR011,5,3D,0.55,0.8541666665719329
SR011-TL1-5500-5564,SR011,5,3D,0.6,0.7708333332478587
SR011-TL1-5500-5564,SR011,5,3D,0.65,0.7708333332478587
SR011-TL1-5500-5564,SR011,5,3D,0.7,0.7430555554731674
SR011-TL1-5500-5564,SR011,5,3D,0.75,0.7180555554756675
SR011-TL1-5500-5564,SR011,5,3D,0.8,0.6624999999262847
SR011-TL1-5500-5564,SR011,5,3D,0.85,0.581944444379402
SR011-TL1-5500-5564,SR011,5,3D,0.9,0.32708333329735534
SR011-TL1-5500-5564,SR011,5,3D,0.95,0
SR011-TL1-5500-5564,SR011,5,2D,0.5,0.736336579994831
SR011-TL1-5500-5564,SR011,5,2D,0.55,0.736336579994831
SR011-TL1-5500-5564,SR011,5,2D,0.6,0.7050865799987373
SR011-TL1-5500-5564,SR011,5,2D,0.65,0.6545815294988393
SR011-TL1-5500-5564,SR011,5,2D,0.7,0.6545815294988393
SR011-TL1-5500-5564,SR011,5,2D,0.75,0.6545815294988393
SR011-TL1-5500-5564,SR011,5,2D,0.8,0.6188672437896556
SR011-TL1-5500-5564,SR011,5,2D,0.85,0.6188672437896556
SR011-TL1-5500-5564,SR011,5,2D,0.9,0.3763979076001052
SR011-TL1-5500-5564,SR011,5,2D,0.95,0
SR011-TL1-6164-6228,SR011,5,3D,0.5,0.8640873014754484
SR011-TL1-6164-6228,SR011,5,3D,0.55,0.8640873014754484
SR011-TL1-6164-6228,SR011,5,3D,0.6,0.8640873014754484
SR011-TL1-6164-6228,SR011,5,3D,0.65,0.8640873014754484
SR011-TL1-6164-6228,SR011,5,3D,0.7,0.8640873014754484
SR011-TL1-6164-6228,SR011,5,3D,0.75,0.8050595237046633
SR011-TL1-6164-6228,SR011,5,3D,0.8,0.7425595237124758
SR011-TL1-6164-6228,SR011,5,3D,0.85,0.5168650792975934
SR011-TL1-6164-6228,SR011,5,3D,0.9,0.2822420634565313
SR011-TL1-6164-6228,SR011,5,3D,0.95,0.15724206347215627
SR011-TL1-6164-6228,SR011,5,2D,0.5,0.9231150792404464
SR011-TL1-6164-6228,SR011,5,2D,0.55,0.9231150792404464
SR011-TL1-6164-6228,SR011,5,2D,0.6,0.9231150792404464
SR011-TL1-6164-6228,SR011,5,2D,0.65,0.9231150792404464
SR011-TL1-6164-6228,SR011,5,2D,0.7,0.8918650792443527
SR011-TL1-6164-6228,SR011,5,2D,0.75,0.8918650792443527
SR011-TL1-6164-6228,SR011,5,2D,0.8,0.8015873014774738
SR011-TL1-6164-6228,SR011,5,2D,0.85,0.7182539681533997
SR011-TL1-6164-6228,SR011,5,2D,0.9,0.341269841222108
SR011-TL1-6164-6228,SR011,5,2D,0.95,0.09027777776687886
SR011-TL1-6700-6764,SR011,5,3D,0.5,0.7418650792791444
SR011-TL1-6700-6764,SR011,5,3D,0.55,0.6356150792905506
SR011-TL1-6700-6764,SR011,5,3D,0.6,0.6356150792905506
SR011-TL1-6700-6764,SR011,5,3D,0.65,0.6078373015158592
SR011-TL1-6700-6764,SR011,5,3D,0.7,0.6078373015158592
SR011-TL1-6700-6764,SR011,5,3D,0.75,0.6078373015158592
SR011-TL1-6700-6764,SR011,5,3D,0.8,0.41825396820319144
SR011-TL1-6700-6764,SR011,5,3D,0.85,0.14404761903075775
SR011-TL1-6700-6764,SR011,5,3D,0.9,0.05555555554938271
SR011-TL1-6700-6764,SR011,5,3D,0.95,0
SR011-TL1-6700-6764,SR011,5,2D,0.5,0.7300165111963985
SR011-TL1-6700-6764,SR011,5,2D,0.55,0.6987665112003048
SR011-TL1-6700-6764,SR011,5,2D,0.6,0.6987665112003048
SR011-TL1-6700-6764,SR011,5,2D,0.65,0.6533119657498916
SR011-TL1-6700-6764,SR011,5,2D,0.7,0.6324786324182944
SR011-TL1-6700-6764,SR011,5,2D,0.75,0.5882478631915045
SR011-TL1-6700-6764,SR011,5,2D,0.8,0.41453477074601613
SR011-TL1-6700-6764,SR011,5,2D,0.85,0.3027923465135925
SR011-TL1-6700-6764,SR011,5,2D,0.9,0.1452651515008108
SR011-TL1-6700-6764,SR011,5,2D,0.95,0
SR011-TL1-7148-7212,SR011,5,3D,0.5,0.7312957874946024
SR011-TL1-7148-7212,SR011,5,3D,0.55,0.6607257325545542
SR011-TL1-7148-7212,SR011,5,3D,0.6,0.5903044871382859
SR011-TL1-7148-7212,SR011,5,3D,0.65,0.5518429486797061
SR011-TL1-7148-7212,SR011,5,3D,0.7,0.5518429486797061
SR011-TL1-7148-7212,SR011,5,3D,0.75,0.44913003659885864
SR011-TL1-7148-7212,SR011,5,3D,0.8,0.2654990842301882
SR011-TL1-7148-7212,SR011,5,3D,0.85,0.13980082416600467
SR011-TL1-7148-7212,SR011,5,3D,0.9,0.10750915750142567
SR011-TL1-7148-7212,SR011,5,3D,0.95,0
SR011-TL1-7148-7212,SR011,5,2D,0.5,0.7505265567248183
SR011-TL1-7148-7212,SR011,5,2D,0.55,0.7146291208299728
SR011-TL1-7148-7212,SR011,5,2D,0.6,0.6452495420802364
SR011-TL1-7148-7212,SR011,5,2D,0.65,0.5439407814034047
SR011-TL1-7148-7212,SR011,5,2D,0.7,0.5068528693182475
SR011-TL1-7148-7212,SR011,5,2D,0.75,0.40886752133944837
SR011-TL1-7148-7212,SR011,5,2D,0.8,0.2893391330692658
SR011-TL1-7148-7212,SR011,5,2D,0.85,0.15368971305412196
SR011-TL1-7148-7212,SR011,5,2D,0.9,0.05014880952044634
SR011-TL1-7148-7212,SR011,5,2D,0.95,0
SR011-TL1-7268-7332,SR011,5,3D,0.5,0.8272519242383451
SR011-TL1-7268-7332,SR011,5,3D,0.55,0.8147519242389701
SR011-TL1-7268-7332,SR011,5,3D,0.6,0.8147519242389701
SR011-TL1-7268-7332,SR011,5,3D,0.65,0.7538823590245514
SR011-TL1-7268-7332,SR011,5,3D,0.7,0.7305127938082577
SR011-TL1-7268-7332,SR011,5,3D,0.75,0.6289317661448756
SR011-TL1-7268-7332,SR011,5,3D,0.8,0.49245371331150645
SR011-TL1-7268-7332,SR011,5,3D,0.85,0.23535729143883452
SR011-TL1-7268-7332,SR011,5,3D,0.9,0.10892448512055532
SR011-TL1-7268-7332,SR011,5,3D,0.95,0.010869565216918715
SR011-TL1-7268-7332,SR011,5,2D,0.5,0.7512684203794743
SR011-TL1-7268-7332,SR011,5,2D,0.55,0.7403988551625555
SR011-TL1-7268-7332,SR011,5,2D,0.6,0.7403988551625555
SR011-TL1-7268-7332,SR011,5,2D,0.65,0.7054548775732288
SR011-TL1-7268-7332,SR011,5,2D,0.7,0.6753824138063358
SR011-TL1-7268-7332,SR011,5,2D,0.75,0.6143342771628844
SR011-TL1-7268-7332,SR011,5,2D,0.8,0.4637950614828434
SR011-TL1-7268-7332,SR011,5,2D,0.85,0.2750587626236091
SR011-TL1-7268-7332,SR011,5,2D,0.9,0.055790250880398747
SR011-TL1-7268-7332,SR011,5,2D,0.95,0
SR011-TL1-7428-7492,SR011,5,3D,0.5,0.9286817167954989
SR011-TL1-7428-7492,SR011,5,3D,0.55,0.8755880713128092
SR011-TL1-7428-7492,SR011,5,3D,0.6,0.8008598104464365
SR011-TL1-7428-7492,SR011,5,3D,0.65,0.7603428093332556
SR011-TL1-7428-7492,SR011,5,3D,0.7,0.6794774247211429
SR011-TL1-7428-7492,SR011,5,3D,0.75,0.6060716276227749
SR011-TL1-7428-7492,SR011,5,3D,0.8,0.4512792641955073
SR011-TL1-7428-7492,SR011,5,3D,0.85,0.3081897993184236
SR011-TL1-7428-7492,SR011,5,3D,0.9,0.06211956521481663
SR011-TL1-7428-7492,SR011,5,3D,0.95,0
SR011-TL1-7428-7492,SR011,5,2D,0.5,0.7977126535811924
SR011-TL1-7428-7492,SR011,5,2D,0.55,0.7542314707870209
SR011-TL1-7428-7492,SR011,5,2D,0.6,0.7151689707885671
SR011-TL1-7428-7492,SR011,5,2D,0.65,0.6888752879938065
SR011-TL1-7428-7492,SR011,5,2D,0.7,0.6438604070430604
SR011-TL1-7428-7492,SR011,5,2D,0.75,0.5275825652654021
SR011-TL1-7428-7492,SR011,5,2D,0.8,0.41445852533082295
SR011-TL1-7428-7492,SR011,5,2D,0.85,0.27902985790106566
SR011-TL1-7428-7492,SR011,5,2D,0.9,0.10608438939713923
SR011-TL1-7428-7492,SR011,5,2D,0.95,0
SR011-TL1-7492-7556,SR011,5,3D,0.5,0.8337746190678574
SR011-TL1-7492-7556,SR011,5,3D,0.55,0.8241592344528426
SR011-TL1-7492-7556,SR011,5,3D,0.6,0.7836422333396617
SR011-TL1-7492-7556,SR011,5,3D,0.65,0.7335175894670327
SR011-TL1-7492-7556,SR011,5,3D,0.7,0.6937128390660486
SR011-TL1-7492-7556,SR011,5,3D,0.75,0.5203455964120344
SR011-TL1-7492-7556,SR011,5,3D,0.8,0.3600659605953697
SR011-TL1-7492-7556,SR011,5,3D,0.85,0.09234098228283327
SR011-TL1-7492-7556,SR011,5,3D,0.9,0.010416666666232638
SR011-TL1-7492-7556,SR011,5,3D,0.95,0
SR011-TL1-7492-7556,SR011,5,2D,0.5,0.772076712191627
SR011-TL1-7492-7556,SR011,5,2D,0.55,0.7634560225367518
SR011-TL1-7492-7556,SR011,5,2D,0.6,0.744974839741747
SR011-TL1-7492-7556,SR011,5,2D,0.65,0.7184970072303668
SR011-TL1-7492-7556,SR011,5,2D,0.7,0.67343940354537
SR011-TL1-7492-7556,SR011,5,2D,0.75,0.5429914190168724
SR011-TL1-7492-7556,SR011,5,2D,0.8,0.33219463423733886
SR011-TL1-7492-7556,SR011,5,2D,0.85,0.16278543619267494
SR011-TL1-7492-7556,SR011,5,2D,0.9,0.008620689654875148
SR011-TL1-7492-7556,SR011,5,2D,0.95,0
SR011-TL1-7556-7620,SR011,5,3D,0.5,0.8127913647025847
SR011-TL1-7556-7620,SR011,5,3D,0.55,0.7957196054439125
SR011-TL1-7556-7620,SR011,5,3D,0.6,0.7657196054451125
SR011-TL1-7556-7620,SR011,5,3D,0.65,0.7472010869272799
SR011-TL1-7556-7620,SR011,5,3D,0.7,0.6807412439346563
SR011-TL1-7556-7620,SR011,5,3D,0.75,0.5553477254210141
SR011-TL1-7556-7620,SR011,5,3D,0.8,0.4014311594044598
SR011-TL1-7556-7620,SR011,5,3D,0.85,0.25487872382245463
SR011-TL1-7556-7620,SR011,5,3D,0.9,0.07141505635778639
SR011-TL1-7556-7620,SR011,5,3D,0.95,0
SR011-TL1-7556-7620,SR011,5,2D,0.5,0.7258508632307081
SR011-TL1-7556-7620,SR011,5,2D,0.55,0.7258508632307081
SR011-TL1-7556-7620,SR011,5,2D,0.6,0.699494407187685
SR011-TL1-7556-7620,SR011,5,2D,0.65,0.6296670310762569
SR011-TL1-7556-7620,SR011,5,2D,0.7,0.5306522235436201
SR011-TL1-7556-7620,SR011,5,2D,0.75,0.4614616483684117
SR011-TL1-7556-7620,SR011,5,2D,0.8,0.31006576899202287
SR011-TL1-7556-7620,SR011,5,2D,0.85,0.2011372728411031
SR011-TL1-7556-7620,SR011,5,2D,0.9,0.0321026630886737
SR011-TL1-7556-7620,SR011,5,2D,0.95,0
SR011-TL1-7620-7684,SR011,5,3D,0.5,0.7179235881131097
SR011-TL1-7620-7684,SR011,5,3D,0.55,0.6722059955219271
SR011-TL1-7620-7684,SR011,5,3D,0.6,0.6473217362634991
SR011-TL1-7620-7684,SR011,5,3D,0.65,0.5709184874835794
SR011-TL1-7620-7684,SR011,5,3D,0.7,0.46686382798873605
SR011-TL1-7620-7684,SR011,5,3D,0.75,0.33431914000444296
SR011-TL1-7620-7684,SR011,5,3D,0.8,0.19177996621958504
SR011-TL1-7620-7684,SR011,5,3D,0.85,0.04460470085336703
SR011-TL1-7620-7684,SR011,5,3D,0.9,0
SR011-TL1-7620-7684,SR011,5,3D,0.95,0
SR011-TL1-7620-7684,SR011,5,2D,0.5,0.6313976314567212
SR011-TL1-7620-7684,SR011,5,2D,0.55,0.5991776584481051
SR011-TL1-7620-7684,SR011,5,2D,0.6,0.5734300567372768
SR011-TL1-7620-7684,SR011,5,2D,0.65,0.5139712930269607
SR011-TL1-7620-7684,SR011,5,2D,0.7,0.39940171433870897
SR011-TL1-7620-7684,SR011,5,2D,0.75,0.291536655818687
SR011-TL1-7620-7684,SR011,5,2D,0.8,0.16413903377949304
SR011-TL1-7620-7684,SR011,5,2D,0.85,0.06222021414623295
SR011-TL1-7620-7684,SR011,5,2D,0.9,0.006578947368247923
SR011-TL1-7620-7684,SR011,5,2D,0.95,0
SR011-TL1-7684-7748,SR011,5,3D,0.5,0.6547545648618448
SR011-TL1-7684-7748,SR011,5,3D,0.55,0.6265682903528474
SR011-TL1-7684-7748,SR011,5,3D,0.6,0.610594659521718
SR011-TL1-7684-7748,SR011,5,3D,0.65,0.5793261204051714
SR011-TL1-7684-7748,SR011,5,3D,0.7,0.4746472045960951
SR011-TL1-7684-7748,SR011,5,3D,0.75,0.3913915155251105
SR011-TL1-7684-7748,SR011,5,3D,0.8,0.2369760950495478
SR011-TL1-7684-7748,SR011,5,3D,0.85,0.12612764071794763
SR011-TL1-7684-7748,SR011,5,3D,0.9,0.02525252525123712
SR011-TL1-7684-7748,SR011,5,3D,0.95,0
SR011-TL1-7684-7748,SR011,5,2D,0.5,0.6305366408591913
SR011-TL1-7684-7748,SR011,5,2D,0.55,0.6058011911245663
SR011-TL1-7684-7748,SR011,5,2D,0.6,0.5520586373840128
SR011-TL1-7684-7748,SR011,5,2D,0.65,0.5258453551371659
SR011-TL1-7684-7748,SR011,5,2D,0.7,0.5007537800464424
SR011-TL1-7684-7748,SR011,5,2D,0.75,0.4288559460823378
SR011-TL1-7684-7748,SR011,5,2D,0.8,0.27604151913559305
SR011-TL1-7684-7748,SR011,5,2D,0.85,0.10971774074860036
SR011-TL1-7684-7748,SR011,5,2D,0.9,0.03614996114858152
SR011-TL1-7684-7748,SR011,5,2D,0.95,0
SR011-TL1-7748-7812,SR011,5,3D,0.5,0.5434944750597887
SR011-TL1-7748-7812,SR011,5,3D,0.55,0.5348737854049135
SR011-TL1-7748-7812,SR011,5,3D,0.6,0.48344604647929884
SR011-TL1-7748-7812,SR011,5,3D,0.65,0.4633172220034638
SR011-TL1-7748-7812,SR011,5,3D,0.7,0.39415522180972695
SR011-TL1-7748-7812,SR011,5,3D,0.75,0.3371696334095268
SR011-TL1-7748-7812,SR011,5,3D,0.8,0.22467522162625753
