id,subject,fold,model,cls,metric,value
SR007-TL2-2216-2280,SR007,1,2D,fas,surface_dice,0.6483238935470581
SR007-TL2-2216-2280,SR007,1,2D,fas,asd_um,107.2051139831543
SR007-TL2-2216-2280,SR007,1,2D,epi,dice,0.9538195133209229
SR007-TL2-2216-2280,SR007,1,2D,epi,surface_dice,0.8455688953399658
SR007-TL2-2216-2280,SR007,1,2D,epi,asd_um,120.22871074676515
SR007-TR1-2760-2824,SR007,1,3D,fas,dice,0.9195140600204468
SR007-TR1-2760-2824,SR007,1,3D,fas,surface_dice,0.8343871831893921
SR007-TR1-2760-2824,SR007,1,3D,fas,asd_um,28.709194135665893
SR007-TR1-2760-2824,SR007,1,3D,epi,dice,0.9516302943229676
SR007-TR1-2760-2824,SR007,1,3D,epi,surface_dice,0.7892069220542908
SR007-TR1-2760-2824,SR007,1,3D,epi,asd_um,16.681507086753847
SR007-TR1-2760-2824,SR007,1,2D,fas,dice,0.9077826738357544
SR007-TR1-2760-2824,SR007,1,2D,fas,surface_dice,0.7887906432151794
SR007-TR1-2760-2824,SR007,1,2D,fas,asd_um,53.695152854919435
SR007-TR1-2760-2824,SR007,1,2D,epi,dice,0.9512690901756288
SR007-TR1-2760-2824,SR007,1,2D,epi,surface_dice,0.8090470433235168
SR007-TR1-2760-2824,SR007,1,2D,epi,asd_um,21.21776669025421
SR007-TR1-5340-5404,SR007,1,3D,fas,dice,0.8188326358795166
SR007-TR1-5340-5404,SR007,1,3D,fas,surface_dice,0.6624575257301331
SR007-TR1-5340-5404,SR007,1,3D,fas,asd_um,37.9281033039093
SR007-TR1-5340-5404,SR007,1,3D,epi,dice,0.9381726980209352
SR007-TR1-5340-5404,SR007,1,3D,epi,surface_dice,0.8502095341682434
SR007-TR1-5340-5404,SR007,1,3D,epi,asd_um,16.368735122680665
SR007-TR1-5340-5404,SR007,1,2D,fas,dice,0.8322876691818237
SR007-TR1-5340-5404,SR007,1,2D,fas,surface_dice,0.7006811499595642
SR007-TR1-5340-5404,SR007,1,2D,fas,asd_um,33.79861807823181
SR007-TR1-5340-5404,SR007,1,2D,epi,dice,0.9265785217285156
SR007-TR1-5340-5404,SR007,1,2D,epi,surface_dice,0.837736964225769
SR007-TR1-5340-5404,SR007,1,2D,epi,asd_um,19.23041968345642
SR008-CL1-5080-5144,SR008,2,3D,fas,dice,0.9422271847724916
SR008-CL1-5080-5144,SR008,2,3D,fas,surface_dice,0.8601454496383667
SR008-CL1-5080-5144,SR008,2,3D,fas,asd_um,14.370923924446107
SR008-CL1-5080-5144,SR008,2,3D,epi,dice,0.9309082627296448
SR008-CL1-5080-5144,SR008,2,3D,epi,surface_dice,0.869999349117279
SR008-CL1-5080-5144,SR008,2,3D,epi,asd_um,20.742243933677674
SR008-CL1-5080-5144,SR008,2,2D,fas,dice,0.9390414953231812
SR008-CL1-5080-5144,SR008,2,2D,fas,surface_dice,0.8304550051689148
SR008-CL1-5080-5144,SR008,2,2D,fas,asd_um,18.787204098701476
SR008-CL1-5080-5144,SR008,2,2D,epi,dice,0.9178906083106996
SR008-CL1-5080-5144,SR008,2,2D,epi,surface_dice,0.8271707892417908
SR008-CL1-5080-5144,SR008,2,2D,epi,asd_um,17.254215002059937
SR008-CL2-1890-1954,SR008,2,3D,fas,dice,0.967004418373108
SR008-CL2-1890-1954,SR008,2,3D,fas,surface_dice,0.9530615210533142
SR008-CL2-1890-1954,SR008,2,3D,fas,asd_um,7.40137084722519
SR008-CL2-1890-1954,SR008,2,3D,epi,dice,0.9716857671737672
SR008-CL2-1890-1954,SR008,2,3D,epi,surface_dice,0.9733907580375672
SR008-CL2-1890-1954,SR008,2,3D,epi,asd_um,6.850721991062165
SR008-CL2-1890-1954,SR008,2,2D,fas,dice,0.9576830863952636
SR008-CL2-1890-1954,SR008,2,2D,fas,surface_dice,0.9171910881996156
SR008-CL2-1890-1954,SR008,2,2D,fas,asd_um,10.009932053089143
SR008-CL2-1890-1954,SR008,2,2D,epi,dice,0.9730851650238036
SR008-CL2-1890-1954,SR008,2,2D,epi,surface_dice,0.9602981805801392
SR008-CL2-1890-1954,SR008,2,2D,epi,asd_um,7.8660298705101015
SR008-CL2-5300-5364,SR008,2,3D,fas,dice,0.949791669845581
SR008-CL2-5300-5364,SR008,2,3D,fas,surface_dice,0.9394432306289672
SR008-CL2-5300-5364,SR008,2,3D,fas,asd_um,8.481225121021271
SR008-CL2-5300-5364,SR008,2,3D,epi,dice,0.9670026302337646
SR008-CL2-5300-5364,SR008,2,3D,epi,surface_dice,0.928205668926239
SR008-CL2-5300-5364,SR008,2,3D,epi,asd_um,7.953909373283387
SR008-CL2-5300-5364,SR008,2,2D,fas,dice,0.9304391145706176
SR008-CL2-5300-5364,SR008,2,2D,fas,surface_dice,0.8849267363548279
SR008-CL2-5300-5364,SR008,2,2D,fas,asd_um,11.065045988559724
SR008-CL2-5300-5364,SR008,2,2D,epi,dice,0.955859899520874
SR008-CL2-5300-5364,SR008,2,2D,epi,surface_dice,0.894260048866272
SR008-CL2-5300-5364,SR008,2,2D,epi,asd_um,15.062654542922976
SR008-CL2-6030-6094,SR008,2,3D,fas,dice,0.9384436011314392
SR008-CL2-6030-6094,SR008,2,3D,fas,surface_dice,0.9505900740623474
SR008-CL2-6030-6094,SR008,2,3D,fas,asd_um,8.652231073379516
SR008-CL2-6030-6094,SR008,2,3D,epi,dice,0.969359278678894
SR008-CL2-6030-6094,SR008,2,3D,epi,surface_dice,0.9714148044586182
SR008-CL2-6030-6094,SR008,2,3D,epi,asd_um,6.211217880249023
SR008-CL2-6030-6094,SR008,2,2D,fas,dice,0.92125701904296875
SR008-CL2-6030-6094,SR008,2,2D,fas,surface_dice,0.8916676044464111
SR008-CL2-6030-6094,SR008,2,2D,fas,asd_um,11.495158910751343
SR008-CL2-6030-6094,SR008,2,2D,epi,dice,0.9590054154396056
SR008-CL2-6030-6094,SR008,2,2D,epi,surface_dice,0.9389823079109192
SR008-CL2-6030-6094,SR008,2,2D,epi,asd_um,8.527359974384309
SR008-CL2-6350-6414,SR008,2,3D,fas,dice,0.9368116855621338
SR008-CL2-6350-6414,SR008,2,3D,fas,surface_dice,0.8866329789161682
SR008-CL2-6350-6414,SR008,2,3D,fas,asd_um,10.587154519557954
SR008-CL2-6350-6414,SR008,2,3D,epi,dice,0.9566370844841005
SR008-CL2-6350-6414,SR008,2,3D,epi,surface_dice,0.9393562078475952
SR008-CL2-6350-6414,SR008,2,3D,epi,asd_um,7.79231983423233
SR008-CL2-6350-6414,SR008,2,2D,fas,dice,0.9160732626914978
SR008-CL2-6350-6414,SR008,2,2D,fas,surface_dice,0.8097796440124512
SR008-CL2-6350-6414,SR008,2,2D,fas,asd_um,15.049155735969544
SR008-CL2-6350-6414,SR008,2,2D,epi,dice,0.9450793266296388
SR008-CL2-6350-6414,SR008,2,2D,epi,surface_dice,0.899179220199585
SR008-CL2-6350-6414,SR008,2,2D,epi,asd_um,10.37942944765091
SR008-CL2-7900-7964,SR008,2,3D,fas,dice,0.958212435245514
SR008-CL2-7900-7964,SR008,2,3D,fas,surface_dice,0.982239544391632
SR008-CL2-7900-7964,SR008,2,3D,fas,asd_um,6.334788429737091
SR008-CL2-7900-7964,SR008,2,3D,epi,dice,0.9204336404800416
SR008-CL2-7900-7964,SR008,2,3D,epi,surface_dice,0.8207176923751831
SR008-CL2-7900-7964,SR008,2,3D,epi,asd_um,21.6451229095459
SR008-CL2-7900-7964,SR008,2,2D,fas,dice,0.953597605228424
SR008-CL2-7900-7964,SR008,2,2D,fas,surface_dice,0.9707934260368348
SR008-CL2-7900-7964,SR008,2,2D,fas,asd_um,6.819771766662598
SR008-CL2-7900-7964,SR008,2,2D,epi,dice,0.8380792140960693
SR008-CL2-7900-7964,SR008,2,2D,epi,surface_dice,0.6636114716529846
SR008-CL2-7900-7964,SR008,2,2D,epi,asd_um,78.88953924179077
SR008-CR1-4800-4864,SR008,2,3D,fas,dice,0.948329508304596
SR008-CR1-4800-4864,SR008,2,3D,fas,surface_dice,0.8765133023262024
SR008-CR1-4800-4864,SR008,2,3D,fas,asd_um,45.14952878952027
SR008-CR1-4800-4864,SR008,2,3D,epi,dice,0.975794792175293
